x,y,area_m2,posterior_mass
891.4062226122599,-18.129004308264424,87.26445529069932,0.0034723161992183736
891.4966068947458,-12.942735577217661,87.26445529069926,0.0034723161992183714
891.5568173294337,-7.7560287826601915,87.26445529069929,0.0034723161992183727
891.586851878424,-2.569059475345865,87.26445529069917,0.003472316199218368
907.7954523284086,-29.033254708351713,87.26445529069994,0.0034723161992183988
907.948997253084,-23.751453307520404,87.2644552907,0.003472316199218401
908.0718114776763,-18.46884800824288,87.26445529070008,0.0034723161992184044
908.1638908453803,-13.185617607081069,87.26445529070011,0.0034723161992184053
908.2252322396516,-7.9019409217542655,87.26445529070017,0.003472316199218408
908.2558335843119,-2.6179967850868326,87.26445529070013,0.003472316199218406
924.1555575445125,-29.55734465933874,87.2644552906992,0.0034723161992183693
924.3118746193406,-24.180355692171908,87.26445529069917,0.003472316199218368
924.436907171483,-18.802548309806728,87.26445529069923,0.00347231619921837
924.5306509690521,-13.424104531041909,87.26445529069916,0.0034723161992183675
924.5931028391688,-8.04520639621582,87.26445529069917,0.003472316199218368
924.6242606680694,-2.6660359610450888,87.26445529069919,0.003472316199218369
940.2309523352678,-30.072299595648474,87.26445529069909,0.0034723161992183645
940.3899932333826,-24.60177958550792,87.26445529069929,0.0034723161992183727
940.5172054242344,-19.130426896536022,87.26445529069923,0.00347231619921837
940.6125846021632,-13.658426713692553,87.26445529069912,0.003472316199218366
940.6761275389385,-8.185964243852554,87.26445529069886,0.003472316199218356
940.707832083868,-2.713224709537754,87.264455290699,0.0034723161992183615
956.0360070528072,-30.578581297074976,87.26445529069947,0.00347231619921838
956.1977258906614,-25.016103156659547,87.26445529069935,0.003472316199218375
956.3270809882358,-19.452778314099305,87.26445529069952,0.003472316199218382
956.4240679673408,-13.888795067269701,87.26445529069952,0.003472316199218382
956.4886835453276,-8.324341736330727,87.26445529069963,0.003472316199218386
956.520925535199,-2.759606657352973,87.26445529069953,0.0034723161992183823
971.5839220664778,-31.07661389164192,87.26445529069952,0.003472316199218382
971.7482752045956,-25.423673730270234,87.26445529069922,0.0034723161992183697
971.8797382741172,-19.769873072004142,87.26445529069909,0.0034723161992183645
971.9783068255061,-14.115403276989296,87.26445529069912,0.003472316199218366
972.0439775225831,-8.460455728019141,87.26445529069957,0.003472316199218384
972.076748142639,-2.8052218240573183,87.26445529069969,0.0034723161992183883
986.8868569630124,-31.566788019359844,87.26445529069922,0.0034723161992183697
987.0538028287783,-25.824811198530668,87.26445529069974,0.0034723161992183905
987.1873405907054,-20.08196030379421,87.26445529069983,0.003472316199218394
987.2874657290365,-14.338429709315754,87.26445529069962,0.0034723161992183857
987.3541748549078,-8.594413812265907,87.26445529069932,0.0034723161992183736
987.3874657104633,-2.85010702624096,87.2644552906992,0.0034723161992183693
1001.9560419576774,-32.04946442190682,87.2644552906998,0.003472316199218393
1002.1255408871234,-26.219810962638558,87.26445529069943,0.0034723161992183784
1002.2611215903961,-20.38927006018861,87.2644552906994,0.003472316199218377
1002.3627794785925,-14.558039056703223,87.26445529069962,0.0034723161992183857
1002.4305111109709,-8.726315317685987,87.26445529069997,0.0034723161992183996
1002.4643141950671,-2.894296225317773,87.26445529069991,0.0034723161992183975
1016.8018744220602,-32.52497705212654,87.26445529070003,0.003472316199218402
1016.97388851811,-26.608946480671364,87.26445529069983,0.003472316199218394
1017.111481826588,-20.69201529524305,87.26445529070018,0.0034723161992184083
1017.2146496904722,-14.774383761977933,87.26445529070062,0.0034723161992184256
1017.2833886179137,-8.856252170716523,87.26445529070074,0.0034723161992184304
1017.317696282355,-2.937820828224439,87.26445529070037,0.0034723161992184157
1031.4340028892616,-32.9936357796076,87.26445529069761,0.003472316199218306
1031.6084958942934,-26.992471484400177,87.26445529069849,0.003472316199218341
1031.7480727846687,-20.99039359432322,87.26445529069831,0.0034723161992183337
1031.8527288362282,-14.98760525741266,87.26445529069754,0.003472316199218303
1031.9224605067534,-8.984309645750407,87.26445529069736,0.0034723161992182955
1031.9572654360863,-2.980709948587744,87.26445529069773,0.0034723161992183103
1045.861400466998,-33.45572875469088,87.26445529069994,0.0034723161992183988
1046.0383376479185,-27.370621916159347,87.26445529069991,0.0034723161992183975
1046.1798703176528,-21.284588683771176,87.26445529070007,0.0034723161992184035
1046.2859936858458,-15.197835047138703,87.26445529070014,0.0034723161992184066
1046.3567041606161,-9.110567020257264,87.26445529070014,0.0034723161992184066
1046.391999348677,-3.0229906345323942,87.26445529070004,0.0034723161992184027
1060.0924292468894,-33.91152448218588,87.26445529070124,0.00347231619921845
1060.2717772911806,-27.743617627811823,87.26445529070101,0.003472316199218441
1060.4152390752379,-21.574771755062145,87.26445529070043,0.003472316199218418
1060.5228097434133,-15.40519565644937,87.26445529070023,0.00347231619921841
1060.5944856548385,-9.235098149201452,87.26445529070051,0.0034723161992184213
1060.630264383551,-3.064688068194084,87.26445529070055,0.003472316199218423
1074.1348970241447,-34.361273647217864,87.26445529069852,0.003472316199218342
1074.3166239455754,-28.111663876585474,87.26445529069812,0.0034723161992183263
1074.4619892408964,-21.861102630579424,87.2644552906982,0.003472316199218329
1074.5709879900326,-15.609801467473998,87.26445529069849,0.003472316199218341
1074.6436165037812,-9.357971970586934,87.26445529069855,0.0034723161992183432
